gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-04-02 02:12:35 +07,2023-04-02 02:12:35 +07,32,0.88,103.300003,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.4,137,2.471,137
2023-04-02 02:22:35 +07,2023-04-02 02:22:35 +07,32,1.094,132.600006,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.058,158,3.434,162
2023-04-02 02:32:35 +07,2023-04-02 02:32:35 +07,32,0.773,107.699997,28,78,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.599,169,3.618,174
2023-04-02 02:42:35 +07,2023-04-02 02:42:35 +07,32,0.799,102.300003,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.357,120,2.955,162
2023-04-02 02:52:35 +07,2023-04-02 02:52:35 +07,32,0.768,99,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.089,112,2.329,132
2023-04-02 03:02:35 +07,2023-04-02 03:02:35 +07,32,0.722,102.800003,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.959,143,2.638,170
2023-04-02 03:12:35 +07,2023-04-02 03:12:35 +07,32,0.947,113.800003,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.571,143,2.421,159
2023-04-02 03:22:35 +07,2023-04-02 03:22:35 +07,32,1.07,125.099998,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.804,147,2.832,144
2023-04-02 03:32:35 +07,2023-04-02 03:32:35 +07,32,0.844,126.199997,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.274,161,2.763,157
2023-04-02 03:42:35 +07,2023-04-02 03:42:35 +07,32,0.838,85.800003,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.121,100,2.321,141
2023-04-02 03:52:35 +07,2023-04-02 03:52:35 +07,32,1.038,114.5,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.76,137,3.228,159
2023-04-02 04:02:35 +07,2023-04-02 04:02:35 +07,32,0.889,96,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.596,146,2.684,151
2023-04-02 04:12:35 +07,2023-04-02 04:12:35 +07,32,0.817,116,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.416,160,2.548,136
2023-04-02 04:22:35 +07,2023-04-02 04:22:35 +07,32,0.779,110.599998,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.266,146,2.184,163
2023-04-02 04:32:35 +07,2023-04-02 04:32:35 +07,32,0.918,111.300003,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.549,138,2.824,170
2023-04-02 04:42:35 +07,2023-04-02 04:42:35 +07,32,1.535,123.199997,28,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.584,132,3.862,144
2023-04-02 04:52:35 +07,2023-04-02 04:52:35 +07,32,1.288,126.199997,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.018,149,3.29,167
2023-04-02 05:02:35 +07,2023-04-02 05:02:35 +07,32,1.365,120.300003,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.196,167,3.512,150
2023-04-02 05:12:35 +07,2023-04-02 05:12:35 +07,32,0.996,116.199997,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.459,128,2.714,137
2023-04-02 05:22:35 +07,2023-04-02 05:22:35 +07,32,0.948,112.400002,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.382,164,2.656,143
2023-04-02 05:32:35 +07,2023-04-02 05:32:35 +07,32,0.892,126.099998,29,80,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.686,192,2.897,186
2023-04-02 05:42:35 +07,2023-04-02 05:42:35 +07,32,1.214,131.300003,29,80,1007,0,0,0.01,0,0,0,1,3.9,7.6,2.256,162,3.291,159
2023-04-02 05:52:35 +07,2023-04-02 05:52:35 +07,32,0.889,124.199997,29,80,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.442,155,2.497,168
2023-04-02 06:02:35 +07,2023-04-02 06:02:35 +07,32,0.699,94.300003,29,80,1007,10,0,0.01,0,0,0,1,3.9,7.6,1.036,130,2.009,126
2023-04-02 06:12:35 +07,2023-04-02 06:12:35 +07,32,0.696,81.599998,28,80,1007,177,0,0.01,0,0,0,1,3.9,7.6,0.833,87,1.08,106
2023-04-02 06:22:35 +07,2023-04-02 06:22:35 +07,32,0.805,80,28,81,1007,625,0,0.02,0,0,0,1,3.9,7.6,0.897,84,0.975,79
2023-04-02 06:32:35 +07,2023-04-02 06:32:35 +07,32,0.802,82.699997,28,81,1007,1203,0,0.03,0,0,0,1,3.9,7.6,0.856,79,1.037,147
2023-04-02 06:42:35 +07,2023-04-02 06:42:35 +07,32,0.948,98.400002,28,80,1008,2028,0,0.05,0,0,0,1,3.9,7.6,1.312,128,1.681,115
2023-04-02 06:52:35 +07,2023-04-02 06:52:35 +07,32,0.838,93.699997,29,80,1008,3503,0,0.09,0,0,0,1,3.9,7.6,1.166,114,2.164,134
2023-04-02 07:02:35 +07,2023-04-02 07:02:35 +07,32,1.143,117.300003,29,80,1008,4971,0,0.12,0,0,0,1,3.9,7.6,1.764,144,2.386,154
2023-04-02 07:12:35 +07,2023-04-02 07:12:35 +07,32,1.079,119.599998,29,80,1008,6550,0,0.16,0,0,0,1,3.9,7.6,1.899,151,2.446,149
2023-04-02 07:22:35 +07,2023-04-02 07:22:35 +07,32,0.789,116.199997,29,79,1008,9589,0,0.18,0,0,0,1,3.9,7.6,1.187,128,2.22,138
2023-04-02 07:32:35 +07,2023-04-02 07:32:35 +07,32,0.825,126.800003,29,78,1008,10433,0,0.19,0,0,0,1,3.9,7.6,1.414,142,2.461,160
2023-04-02 07:42:35 +07,2023-04-02 07:42:35 +07,32,0.939,126.900002,29,77,1008,12981,0,0.28,0,0,0,1,3.9,7.6,1.738,148,2.657,160
2023-04-02 07:52:35 +07,2023-04-02 07:52:35 +07,32,1.023,136.800003,30,77,1008,14396,0,0.32,0,0,0,1,3.9,7.6,1.834,146,2.735,149
2023-04-02 08:02:35 +07,2023-04-02 08:02:35 +07,32,1.103,128.5,30,77,1009,14945,0,0.35,0,0,0,1,3.9,7.6,1.71,167,3.019,195
2023-04-02 08:12:35 +07,2023-04-02 08:12:35 +07,32,0.926,119.199997,30,76,1009,18421,0,0.41,0,0,0,1,3.9,7.6,1.535,137,2.659,150
2023-04-02 08:22:35 +07,2023-04-02 08:22:35 +07,32,1.41,155.399994,30,75,1009,30348,0,0.48,0,0,0,1,3.9,7.5,2.294,156,3.187,148
2023-04-02 08:32:35 +07,2023-04-02 08:32:35 +07,32,1.174,155.100006,31,73,1009,39150,0,0.53,0,0,0,1,4,7.5,2.194,158,3.303,172
2023-04-02 08:42:35 +07,2023-04-02 08:42:35 +07,32,1.246,163.300003,32,70,1009,41148,0,0.53,0,0,0,1,4,7.5,2.06,173,3.017,174
2023-04-02 08:52:35 +07,2023-04-02 08:52:35 +07,32,1.269,136.199997,32,69,1009,38162,0,0.59,0,0,0,1,4,7.5,2.229,140,3.711,159
2023-04-02 09:02:35 +07,2023-04-02 09:02:35 +07,32,1.341,211.199997,32,69,1009,36606,0,0.6,0,0,0,1,4,7.5,2.118,193,3.549,194
2023-04-02 09:12:35 +07,2023-04-02 09:12:35 +07,32,0.973,179.699997,32,69,1009,49665,0,0.8,0,0,0,1,4,7.5,1.938,195,3.255,207
2023-04-02 09:22:35 +07,2023-04-02 09:22:35 +07,32,0.871,171.800003,33,65,1009,60936,0,0.89,0,0,0,1,4,7.5,1.854,182,2.922,154
2023-04-02 09:32:35 +07,2023-04-02 09:32:35 +07,32,1.123,207.5,33,64,1009,63999,0,0.89,0,0,0,1,4,7.5,1.892,197,3.146,163
2023-04-02 09:42:35 +07,2023-04-02 09:42:35 +07,32,1.507,178.399994,33,64,1009,67086,0,0.89,0,0,0,1,4,7.5,2.616,162,3.453,214
2023-04-02 09:52:35 +07,2023-04-02 09:52:35 +07,32,1.332,172.600006,33,65,1009,60909,0,0.89,0,0,0,1,4,7.5,2.29,167,3.116,174
2023-04-02 10:02:35 +07,2023-04-02 10:02:35 +07,32,1.145,188.699997,33,62,1009,77509,0,0.89,0,0,0,1,4,7.5,2.068,146,3.617,149
2023-04-02 10:12:35 +07,2023-04-02 10:12:35 +07,32,0.951,243.199997,34,60,1009,56893,0,0.89,0,0,0,1,4,7.5,1.842,269,3.629,220
2023-04-02 10:22:35 +07,2023-04-02 10:22:35 +07,32,1.347,166.699997,34,60,1009,15835,0,0.74,0,0,0,1,4,7.5,2.655,148,4.035,177
2023-04-02 10:32:35 +07,2023-04-02 10:32:35 +07,32,1.084,261.5,35,59,1009,25217,0,0.69,0,0,0,1,4,7.5,2.082,277,3.02,272
2023-04-02 10:42:35 +07,2023-04-02 10:42:35 +07,32,1.404,221.800003,34,61,1009,65579,0,1.24,0,0,0,1,4,7.5,2.133,217,3.116,200
2023-04-02 10:52:35 +07,2023-04-02 10:52:35 +07,32,0.945,230.199997,34,58,1009,99165,0,1.61,0,0,0,1,4,7.5,2.139,159,2.733,160
2023-04-02 11:02:35 +07,2023-04-02 11:02:35 +07,32,0.971,225.300003,35,57,1009,80341,0,1.62,0,0,0,1,4,7.4,2.444,172,3.526,158
2023-04-02 11:12:35 +07,2023-04-02 11:12:35 +07,32,1.019,244.699997,35,57,1009,110607,0,1.62,0,0,0,1,4,7.4,1.68,213,2.951,279
2023-04-02 11:22:35 +07,2023-04-02 11:22:35 +07,32,1.044,263.299988,35,56,1009,90209,0,1.62,0,0,0,1,4,7.4,2.105,285,3.504,279
2023-04-02 11:32:35 +07,2023-04-02 11:32:35 +07,32,1.024,250.100006,35,57,1009,88474,0,1.62,0,0,0,1,4,7.4,2.438,274,3.432,213
2023-04-02 11:42:35 +07,2023-04-02 11:42:35 +07,32,1.377,270.5,35,55,1008,103639,0,1.62,0,0,0,1,4,7.4,2.338,278,3.005,274
2023-04-02 11:52:35 +07,2023-04-02 11:52:35 +07,33,16677.216797,6453.700195,35,57,1008,66402,0,1.55,0,0,0,1,3.9,7.4,2.351,184,3.145,209
2023-04-02 12:02:35 +07,2023-04-02 12:02:35 +07,32,1.673,272.200012,35,56,1008,122619,0,1.94,0,0,0,1,3.9,7.4,2.743,276,3.675,283
2023-04-02 12:12:35 +07,2023-04-02 12:12:35 +07,32,1.026,264.100006,35,55,1008,95330,0,1.95,0,0,0,1,3.9,7.4,2.354,279,3.556,270
2023-04-02 12:22:35 +07,2023-04-02 12:22:35 +07,32,1.754,262.200012,35,55,1008,106440,0,1.95,0,0,0,1,3.9,7.4,3.374,289,4.517,301
2023-04-02 12:32:35 +07,2023-04-02 12:32:35 +07,32,0.939,271.200012,35,55,1007,28483,0,1.12,0,0,0,1,3.9,7.4,2.922,290,3.454,288
2023-04-02 12:42:35 +07,2023-04-02 12:42:35 +07,32,1.501,200.699997,33,57,1007,16149,0,0.44,0,0,0,1,3.9,7.5,4.037,175,6.062,178
2023-04-02 12:52:35 +07,2023-04-02 12:52:35 +07,32,1.166,56.799999,32,61,1007,14248,0,0.36,0,0,0,1,3.9,7.5,2.436,75,3.159,63
2023-04-02 13:02:35 +07,2023-04-02 13:02:35 +07,32,1.917,53.900002,30,63,1007,17380,0,0.42,0,0,0,1,3.9,7.5,3.411,54,8.421,233
2023-04-02 13:12:35 +07,2023-04-02 13:12:35 +07,32,1.394,92.199997,30,60,1006,26759,0,0.58,0,0,0,1,3.9,7.6,2.578,63,3.81,44
2023-04-02 13:22:35 +07,2023-04-02 13:22:35 +07,32,1.324,158.699997,30,59,1006,26488,0,0.56,0,0,0,1,3.9,7.5,2.445,154,3.527,154
2023-04-02 13:32:35 +07,2023-04-02 13:32:35 +07,32,1.004,165.800003,31,58,1006,25413,0,0.55,0,0,0,1,3.9,7.5,1.782,178,2.969,191
2023-04-02 13:42:35 +07,2023-04-02 13:42:35 +07,32,1.858,149.399994,31,67,1006,21774,0,0.47,0,0,0,1,3.9,7.5,2.607,188,5.108,152
2023-04-02 13:52:35 +07,2023-04-02 13:52:35 +07,32,1.595,110.800003,30,70,1006,17173,0,0.38,0,0,0,1,3.9,7.5,3.325,146,4.699,127
2023-04-02 14:02:35 +07,2023-04-02 14:02:35 +07,32,1.466,139.699997,30,66,1005,16233,0,0.36,0,0,0,1,3.9,7.6,2.63,161,4.194,164
2023-04-02 14:12:35 +07,2023-04-02 14:12:35 +07,32,1.427,151.100006,30,65,1005,15971,0,0.36,0,0,0,1,3.9,7.6,2.897,166,4.421,140
2023-04-02 14:22:35 +07,2023-04-02 14:22:35 +07,32,1.29,120.699997,30,66,1005,17503,0,0.39,0,0,0,1,3.9,7.6,2.158,165,3.53,145
2023-04-02 14:32:35 +07,2023-04-02 14:32:35 +07,32,1.304,71.5,30,68,1005,23744,0,0.51,0,0,0,1,3.9,7.5,2.105,74,2.858,83
2023-04-02 14:42:35 +07,2023-04-02 14:42:35 +07,32,1.456,100.800003,30,69,1005,56808,0,0.9,0,0,0,1,3.8,7.5,2.116,70,2.926,84
2023-04-02 14:52:35 +07,2023-04-02 14:52:35 +07,32,1.006,140.800003,32,65,1004,112988,0,1.34,0,0,0,1,3.8,7.4,1.838,163,2.776,178
2023-04-02 15:02:35 +07,2023-04-02 15:02:35 +07,32,1.68,125,33,58,1004,112348,0,1.36,0,0,0,1,3.8,7.4,2.313,68,3.35,167
2023-04-02 15:12:35 +07,2023-04-02 15:12:35 +07,32,0.819,77.300003,34,58,1004,98153,0,1.36,0,0,0,1,3.7,7.4,2.008,71,2.915,61
2023-04-02 15:22:35 +07,2023-04-02 15:22:35 +07,32,2.03,172.699997,35,56,1004,91523,0,1.36,0,0,0,1,3.8,7.4,3.443,157,5.027,179
2023-04-02 15:32:35 +07,2023-04-02 15:32:35 +07,32,1.556,131.800003,34,59,1004,80898,0,1.36,0,0,0,1,3.8,7.4,2.348,175,3.25,166
2023-04-02 15:42:35 +07,2023-04-02 15:42:35 +07,32,1.309,179.800003,35,58,1004,73520,0,1.36,0,0,0,1,3.8,7.4,2.75,160,4.48,150
2023-04-02 15:52:35 +07,2023-04-02 15:52:35 +07,32,1.557,187.899994,35,58,1004,67360,0,1.36,0,0,0,1,3.8,7.4,2.366,169,3.52,216
2023-04-02 16:02:35 +07,2023-04-02 16:02:35 +07,32,1.047,154.899994,35,57,1004,62519,0,1.36,0,0,0,1,3.7,7.4,2.269,185,3.053,188
2023-04-02 16:12:35 +07,2023-04-02 16:12:35 +07,32,1.568,201.899994,35,57,1004,57473,0,1.36,0,0,0,1,3.8,7.4,2.618,177,4.023,167
2023-04-02 16:22:35 +07,2023-04-02 16:22:35 +07,32,1.298,191.600006,35,57,1004,52310,0,1.36,0,0,0,1,3.8,7.4,1.859,177,3.085,159
2023-04-02 16:32:35 +07,2023-04-02 16:32:35 +07,32,1.422,168.5,35,57,1004,47981,0,1.36,0,0,0,1,3.8,7.4,2.277,160,3.784,146
2023-04-02 16:42:35 +07,2023-04-02 16:42:35 +07,32,1.463,191.899994,35,56,1004,44337,0,1.36,0,0,0,1,3.8,7.4,2.833,163,3.965,175
2023-04-02 16:52:35 +07,2023-04-02 16:52:35 +07,32,1.654,186.300003,35,57,1003,38214,0,0.94,0,0,0,1,3.8,7.4,2.788,186,4.78,157
2023-04-02 17:02:35 +07,2023-04-02 17:02:35 +07,32,1.868,189.100006,35,57,1003,32499,0,0.41,0,0,0,1,3.8,7.4,2.807,177,4.711,157
2023-04-02 17:12:35 +07,2023-04-02 17:12:35 +07,32,1.542,165.800003,34,57,1003,26011,0,0.35,0,0,0,1,3.8,7.5,2.576,183,3.843,175
2023-04-02 17:22:35 +07,2023-04-02 17:22:35 +07,32,1.179,153.399994,34,57,1003,20453,0,0.29,0,0,0,1,3.8,7.4,2.132,81,3.324,111
2023-04-02 17:32:35 +07,2023-04-02 17:32:35 +07,32,1.52,185.5,34,57,1004,14952,0,0.23,0,0,0,1,3.8,7.4,2.332,203,4.615,145
2023-04-02 17:42:35 +07,2023-04-02 17:42:35 +07,32,1.692,182.199997,34,59,1004,8526,0,0.17,0,0,0,1,3.8,7.5,2.869,184,4.394,144
2023-04-02 17:52:35 +07,2023-04-02 17:52:35 +07,32,1.603,185,33,59,1004,3864,0,0.12,0,0,0,1,3.9,7.5,2.829,177,4.655,160
2023-04-02 18:02:35 +07,2023-04-02 18:02:35 +07,32,1.455,207.5,33,61,1004,2180,0,0.08,0,0,0,1,3.9,7.5,2.214,175,3.95,214
2023-04-02 18:12:35 +07,2023-04-02 18:12:35 +07,32,1.61,188.199997,32,62,1004,1452,0,0.06,0,0,0,1,3.9,7.5,2.789,200,6.016,166
2023-04-02 18:22:35 +07,2023-04-02 18:22:35 +07,32,1.223,179.5,32,62,1004,861,0,0.03,0,0,0,1,3.9,7.5,2.053,174,3.849,144
2023-04-02 18:32:35 +07,2023-04-02 18:32:35 +07,32,1.475,208.600006,32,62,1004,338,0,0.02,0,0,0,1,3.9,7.5,2.101,195,3.483,173
2023-04-02 18:42:35 +07,2023-04-02 18:42:35 +07,32,1.613,192,31,64,1004,66,0,0.01,0,0,0,1,3.9,7.5,2.838,179,4.681,175
2023-04-02 18:52:35 +07,2023-04-02 18:52:35 +07,32,1.391,174.800003,31,66,1004,0,0,0.01,0,0,0,1,3.9,7.5,2.157,180,3.815,165
2023-04-02 19:02:35 +07,2023-04-02 19:02:35 +07,32,1.015,138.899994,31,67,1004,0,0,0.01,0,0,0,1,3.9,7.5,1.809,120,3.571,105
2023-04-02 19:12:35 +07,2023-04-02 19:12:35 +07,32,0.958,166.600006,31,67,1004,0,0,0.01,0,0,0,1,3.9,7.6,1.767,215,3.884,169
2023-04-02 19:22:35 +07,2023-04-02 19:22:35 +07,32,1.271,187.800003,31,67,1004,0,0,0.01,0,0,0,1,3.9,7.5,2.406,189,4.11,160
2023-04-02 19:32:35 +07,2023-04-02 19:32:35 +07,32,1.148,200.699997,30,67,1005,0,0,0.01,0,0,0,1,3.9,7.5,1.806,215,3.327,155
2023-04-02 19:42:35 +07,2023-04-02 19:42:35 +07,32,0.822,167.199997,30,69,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.553,238,2.938,226
2023-04-02 19:52:35 +07,2023-04-02 19:52:35 +07,32,0.756,130,30,71,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.556,193,4.267,154
2023-04-02 20:02:35 +07,2023-04-02 20:02:35 +07,32,0.778,144.399994,30,72,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.167,201,3.008,259
2023-04-02 20:12:35 +07,2023-04-02 20:12:35 +07,32,0.74,127.300003,30,73,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.368,202,2.035,188
2023-04-02 20:22:35 +07,2023-04-02 20:22:35 +07,32,0.818,118.599998,30,74,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.541,145,2.584,143
2023-04-02 20:32:35 +07,2023-04-02 20:32:35 +07,32,0.79,124.400002,29,74,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.131,116,2.509,148
2023-04-02 20:42:35 +07,2023-04-02 20:42:35 +07,32,0.95,142.399994,29,74,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.678,171,2.571,174
2023-04-02 20:52:35 +07,2023-04-02 20:52:35 +07,32,0.72,157.300003,29,75,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.282,172,2.391,215
2023-04-02 21:02:35 +07,2023-04-02 21:02:35 +07,32,0.567,105.400002,29,75,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.808,106,1.653,179
2023-04-02 21:12:35 +07,2023-04-02 21:12:35 +07,32,0.616,101.800003,29,75,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.88,181,1.445,200
2023-04-02 21:22:35 +07,2023-04-02 21:22:35 +07,32,0.593,105.199997,29,75,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.792,156,1.387,154
2023-04-02 21:32:35 +07,2023-04-02 21:32:35 +07,32,0.587,91,29,76,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.889,203,1.721,256
2023-04-02 21:42:35 +07,2023-04-02 21:42:35 +07,32,0.711,98.699997,29,76,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.879,97,1.249,93
2023-04-02 21:52:35 +07,2023-04-02 21:52:35 +07,32,0.704,104.900002,29,77,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.012,118,2.083,137
2023-04-02 22:02:35 +07,2023-04-02 22:02:35 +07,32,0.745,108.900002,29,77,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.122,138,2.064,158
2023-04-02 22:12:35 +07,2023-04-02 22:12:35 +07,32,0.761,125.300003,29,77,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.004,154,2.116,147
2023-04-02 22:22:35 +07,2023-04-02 22:22:35 +07,32,1.083,138.100006,29,78,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.736,149,3.159,151
2023-04-02 22:32:35 +07,2023-04-02 22:32:35 +07,32,0.814,115.699997,29,78,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.522,153,2.54,143
2023-04-02 22:42:35 +07,2023-04-02 22:42:35 +07,32,0.738,115.5,29,78,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.379,137,2.486,150
2023-04-02 22:52:35 +07,2023-04-02 22:52:35 +07,32,0.62,120,29,78,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.773,85,1.377,169
2023-04-02 23:02:35 +07,2023-04-02 23:02:35 +07,32,0.708,86.099998,29,79,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.873,87,1.594,132
2023-04-02 23:12:35 +07,2023-04-02 23:12:35 +07,32,0.748,87.5,29,79,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.982,122,1.839,132
2023-04-02 23:22:35 +07,2023-04-02 23:22:35 +07,32,0.823,100.599998,29,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.068,104,2.348,143
2023-04-02 23:32:35 +07,2023-04-02 23:32:35 +07,32,1.101,106.5,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.828,124,3.062,137
2023-04-02 23:42:35 +07,2023-04-02 23:42:35 +07,32,0.969,112,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.796,140,2.322,127
2023-04-02 23:52:35 +07,2023-04-02 23:52:35 +07,32,0.915,107.300003,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.573,143,3.257,140
2023-04-03 00:02:35 +07,2023-04-03 00:02:35 +07,32,0.821,119.099998,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.861,121,4.294,141
2023-04-03 00:12:35 +07,2023-04-03 00:12:35 +07,32,0.865,113.5,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.637,148,2.865,147
2023-04-03 00:22:35 +07,2023-04-03 00:22:35 +07,32,1.019,104.199997,29,80,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.771,142,2.657,146
2023-04-03 00:32:35 +07,2023-04-03 00:32:35 +07,32,0.873,118.199997,29,81,1006,0,0,0.01,0,0,0,1,3.8,7.6,1.391,182,2.72,231
2023-04-03 00:42:35 +07,2023-04-03 00:42:35 +07,32,0.907,111.900002,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.67,124,3.074,143
2023-04-03 00:52:35 +07,2023-04-03 00:52:35 +07,32,0.788,111,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.529,159,2.427,143
2023-04-03 01:02:35 +07,2023-04-03 01:02:35 +07,32,0.893,100.699997,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.532,145,2.789,169
2023-04-03 01:12:35 +07,2023-04-03 01:12:35 +07,32,1.234,134.300003,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.833,191,3.332,169
2023-04-03 01:22:35 +07,2023-04-03 01:22:35 +07,32,0.957,117.5,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.937,161,3.403,161
2023-04-03 01:32:35 +07,2023-04-03 01:32:35 +07,32,1.118,123.699997,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,2.333,167,3.702,159
2023-04-03 01:42:35 +07,2023-04-03 01:42:35 +07,32,0.99,124.099998,29,81,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.564,183,2.72,173
2023-04-03 01:52:35 +07,2023-04-03 01:52:35 +07,32,0.824,105.800003,29,81,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.6,186,2.087,153
2023-04-03 02:02:35 +07,2023-04-03 02:02:35 +07,32,0.778,117.699997,29,81,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.193,144,1.861,189
2023-04-03 02:12:35 +07,2023-04-03 02:12:35 +07,32,0.76,93.599998,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.174,114,2.689,142
2023-04-03 02:22:35 +07,2023-04-03 02:22:35 +07,32,0.922,112.300003,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.531,140,2.743,144
2023-04-03 02:32:35 +07,2023-04-03 02:32:35 +07,32,0.536,97.800003,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.961,109,1.953,125
2023-04-03 02:42:35 +07,2023-04-03 02:42:35 +07,32,0.66,194.899994,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.669,195,3.053,195
2023-04-03 02:52:35 +07,2023-04-03 02:52:35 +07,32,0.742,183.800003,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.55,151,2.759,147
2023-04-03 03:02:35 +07,2023-04-03 03:02:35 +07,32,0.684,145.699997,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.241,140,2.113,140
2023-04-03 03:12:35 +07,2023-04-03 03:12:35 +07,32,0.572,192.100006,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.773,132,1.846,169
2023-04-03 03:22:35 +07,2023-04-03 03:22:35 +07,32,0.608,196.300003,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.1,188,2.86,166
2023-04-03 03:32:35 +07,2023-04-03 03:32:35 +07,32,0.553,216.699997,28,82,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.87,223,1.996,213
2023-04-03 03:42:35 +07,2023-04-03 03:42:35 +07,32,0.462,198.5,28,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,1.09,172,2.86,169
2023-04-03 03:52:35 +07,2023-04-03 03:52:35 +07,32,0.39,204.399994,28,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.777,182,1.809,151
2023-04-03 04:02:35 +07,2023-04-03 04:02:35 +07,32,0.359,208.100006,28,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.889,167,1.75,133
2023-04-03 04:12:35 +07,2023-04-03 04:12:35 +07,32,0.396,186.199997,28,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.76,217,1.38,168
2023-04-03 04:22:35 +07,2023-04-03 04:22:35 +07,32,0.258,0,28,83,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.328,280,0.706,266
2023-04-03 04:32:35 +07,2023-04-03 04:32:35 +07,32,0.289,0,28,84,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.515,163,1.052,279
2023-04-03 04:42:35 +07,2023-04-03 04:42:35 +07,32,0.276,0,28,84,1005,0,0,0.01,0,0,0,1,3.8,7.6,0.391,146,0.979,142
2023-04-03 04:52:35 +07,2023-04-03 04:52:35 +07,32,0.278,0,28,84,1005,0,0,0.01,0,0,0,1,3.9,7.6,0.471,254,0.85,215
